player_1,player_2,player_3,player_4,winner
as,ks,qs,8s,player_1
ac,qc,9c,10c,player_1
kc,7c,8c,2h,player_1
js,9s,10s,7s,player_1
jd,9d,kd,ad,player_4
jc,3c,6c,2d,player_1
8h,ah,qh,kh,player_2
8d,6d,10d,qd,player_4
7d,5d,3s,4d,player_1
6h,5h,7h,jh,player_4
5c,2c,4c,5s,player_1
4s,2s,6s,9h,player_3
3d,3h,4h,10h,player_1
qh,9h,jh,ah,player_4
qs,2s,as,10s,player_3
js,2c,ks,3s,player_3
jc,8c,ac,kc,player_3
jd,kd,9d,ad,player_4
10c,5c,qc,3c,player_3
10h,8h,7h,kh,player_4
9s,4c,8s,2h,player_1
7s,4d,6s,3d,player_1
7c,5h,9c,6h,player_3
5s,5d,4s,7d,player_1
4h,6d,3h,8d,player_1
2d,10d,6c,qd,player_4
ah,6h,kh,10h,player_1
qh,5h,9h,7h,player_1
js,ks,as,qs,player_3
jh,3s,3h,4h,player_1
10s,7s,6s,2d,player_1
9s,5d,5s,2c,player_1
9d,ad,kd,8d,player_2
8s,7d,2h,4d,player_1
8h,10d,3d,5c,player_1
6d,qd,jd,6c,player_2
4s,10c,4c,7c,player_1
3c,kc,ac,jc,player_3
2s,qc,9c,8c,player_1
ks,as,10s,qs,player_2
kd,jd,ad,4d,player_3
jc,9c,kc,ac,player_4
jh,9h,kh,ah,player_4
10c,7c,qc,5c,player_3
9s,8s,2s,js,player_4
8d,10d,qd,2d,player_3
8c,3s,4c,3c,player_1
8h,5h,10h,qh,player_4
7d,9d,3d,2h,player_2
6d,5d,2c,4h,player_1
6c,6s,3h,5s,player_1
4s,7s,6h,7h,player_2
as,ks,5s,js,player_1
ac,9c,5c,jc,player_1
kc,2c,4c,10c,player_1
qc,2s,3d,2d,player_1
9d,ad,kd,5d,player_2
8c,4h,3h,2h,player_1
7h,10h,ah,kh,player_3
7c,6d,4s,5h,player_1
6h,6s,qh,jh,player_3
6c,7s,7d,8s,player_1
4d,jd,qd,9s,player_3
3s,qs,8h,10s,player_2
3c,8d,10d,9h,player_1
ad,qd,kd,10d,player_1
qs,as,9s,ks,player_2
jh,kh,ah,qh,player_3
10c,kc,jc,ac,player_4
9c,qc,8c,2d,player_2
8h,5h,9h,10h,player_4
7h,4h,2h,6h,player_1
7s,10s,8s,js,player_4
6s,4d,2c,5s,player_1
3s,6d,3c,4s,player_4
3h,7c,4c,5d,player_1
3d,jd,5c,9d,player_2
2s,8d,6c,7d,player_1
ks,as,js,10s,player_2
qs,9s,6s,4c,player_1
jc,3c,ac,10c,player_3
9c,2c,kc,7c,player_3
8h,ah,5h,kh,player_2
8s,5s,4s,4d,player_1
8c,3h,qc,5d,player_3
7h,3s,2h,qh,player_4
7s,3d,2s,7d,player_1
6h,8d,5c,jh,player_4
6c,jd,6d,9h,player_1
4h,kd,9d,10h,player_4
2d,ad,10d,qd,player_2
as,2s,ks,10s,player_1
qh,ah,5h,kh,player_2
10c,ac,qc,kc,player_2
8s,2d,qs,4s,player_3
7c,8c,3d,jc,player_4
7s,4c,js,2c,player_3
6s,6d,9s,6h,player_3
5c,7h,4d,9c,player_4
4h,10h,5s,jh,player_4
3c,8d,5d,6c,player_4
3h,8h,qd,9h,player_4
3s,10d,kd,7d,player_1
2h,jd,ad,9d,player_1
ac,qc,kc,8c,player_1
as,ks,8s,qs,player_1
js,2h,4s,2c,player_1
jc,7c,10c,5c,player_1
10s,5d,3s,3d,player_1
10h,9h,kh,ah,player_4
9c,6c,2s,4c,player_1
9s,6h,3h,7d,player_1
7s,6d,4d,7h,player_1
6s,10d,4h,8d,player_1
5s,qd,5h,jd,player_1
3c,kd,8h,jh,player_1
2d,ad,9d,qh,player_2
ah,9h,7h,qh,player_1
kh,6h,4h,8h,player_1
qd,ad,kd,10d,player_2
jc,ac,10c,6c,player_2
jh,2h,3h,5h,player_1
10h,3d,2d,2c,player_1
9d,6d,jd,8d,player_3
9s,10s,as,qs,player_3
9c,kc,3c,2s,player_2
8c,qc,5d,4s,player_2
8s,3s,ks,js,player_3
7c,5c,6s,5s,player_1
4d,4c,7s,7d,player_4
kh,jh,9h,ah,player_4
qd,7d,8d,ad,player_4
qc,ac,9c,jc,player_2
10d,3h,5d,kd,player_4
10h,4h,2h,qh,player_4
10s,ks,as,9s,player_3
8h,4c,3s,5h,player_1
7h,5c,3d,3c,player_1
6h,6c,6s,4d,player_1
6d,8s,7c,jd,player_4
2s,js,qs,5s,player_3
2c,kc,8c,4s,player_2
2d,10c,7s,9d,player_4
ac,10c,jc,kc,player_1
ks,qs,9s,as,player_4
qh,9h,ah,jh,player_3
9c,6c,7c,qc,player_4
6s,10s,2c,js,player_4
6d,qd,kd,ad,player_4
5s,8s,5h,2s,player_2
5c,4c,6h,8c,player_4
5d,3s,10d,jd,player_4
4h,7h,kh,10h,player_3
3h,3c,8h,3d,player_3
2h,4s,7d,4d,player_1
2d,7s,9d,8d,player_3
as,qs,ks,10s,player_1
kc,6c,ac,4c,player_3
js,3s,9s,4s,player_1
10d,kd,9d,ad,player_4
10c,5c,qc,2c,player_3
9c,3h,jc,2s,player_3
8s,4d,3c,2h,player_1
8h,ah,kh,9h,player_2
7s,6d,3d,4h,player_1
6s,7d,7c,5h,player_1
5d,qd,8c,jd,player_2
5s,8d,jh,6h,player_1
2d,10h,qh,7h,player_1
ad,jd,3s,kd,player_1
ah,kh,jh,9h,player_1
ks,8s,as,qs,player_3
kc,ac,6c,10c,player_2
js,3h,10s,2s,player_1
jc,qc,3c,8c,player_2
8d,5d,4s,qd,player_4
7s,4c,9s,2c,player_3
7d,4d,4h,10d,player_4
7h,qh,10h,8h,player_2
6d,5h,5s,9d,player_4
5c,9c,6h,2d,player_2
2h,7c,6s,3d,player_1
qc,jc,ac,10c,player_3
10h,ah,kh,8h,player_2
9s,as,js,ks,player_2
8c,9c,kc,4h,player_3
6d,10d,kd,ad,player_4
6s,10s,7s,qs,player_4
6c,7c,5c,6h,player_2
5s,2s,2c,8s,player_4
5h,qh,jh,7h,player_2
4s,2h,2d,7d,player_1
4c,3d,3h,9d,player_1
3c,4d,5d,jd,player_1
3s,8d,9h,qd,player_1
as,8s,4s,ks,player_1
ah,kh,qh,jh,player_1
kd,qd,ad,10d,player_3
jd,9d,2c,8d,player_1
jc,9c,ac,kc,player_3
9s,2d,3h,qs,player_4
7d,5d,4c,6d,player_1
7s,3c,6c,js,player_4
5h,6h,10h,9h,player_3
5s,4d,7h,10s,player_4
3s,5c,8h,6s,player_4
3d,7c,10c,2s,player_1
2h,8c,qc,4h,player_4
qd,7d,ad,kd,player_3
qs,9s,js,as,player_4
jd,6d,2c,9d,player_1
10d,4d,2s,8d,player_1
9h,qh,ah,kh,player_3
9c,ac,qc,kc,player_2
8s,7s,10s,ks,player_4
8c,3c,10c,jc,player_4
6s,2d,5s,3d,player_1
5h,jh,2h,10h,player_2
4s,6h,4c,3h,player_1
4h,8h,5c,5d,player_2
3s,7h,7c,6c,player_1
ks,as,8s,qs,player_2
js,10s,2d,7s,player_1
10c,2c,jc,ac,player_4
9c,3s,7c,kc,player_4
9h,ah,10h,qh,player_2
6c,4h,3c,qc,player_4
6h,kh,8h,jh,player_2
5s,9s,3d,6s,player_2
4d,qd,kd,ad,player_4
4c,5d,5h,8c,player_4
3h,6d,7h,4s,player_3
2h,7d,8d,5c,player_1
2s,10d,9d,jd,player_1
ad,10d,kd,qd,player_1
kh,8h,ah,10h,player_3
kc,ac,jc,qc,player_2
js,ks,2h,as,player_4
10s,9s,2d,qs,player_4
10c,8c,2c,7c,player_1
9c,4c,4h,6c,player_1
9h,5h,qh,3h,player_3
8d,7d,jd,9d,player_3
6h,3d,jh,3s,player_3
5c,6s,4d,3c,player_1
4s,8s,6d,5s,player_2
2s,7s,7h,5d,player_2
ah,8h,kh,qh,player_1
kc,qc,ac,8c,player_3
qs,ks,10s,as,player_4
jh,6h,10h,5h,player_1
10c,jc,6c,4c,player_2
8d,9d,qd,ad,player_4
7c,9c,2c,3d,player_2
5d,6d,3h,kd,player_4
5c,2s,4s,3s,player_1
5s,js,9s,7s,player_2
4h,2h,9h,7d,player_3
3c,4d,6s,10d,player_1
2d,8s,7h,jd,player_4
ks,as,9s,5s,player_2
qs,js,7s,2c,player_1
qd,2h,5d,ad,player_4
jd,3h,4d,kd,player_4
10d,5h,3d,9d,player_1
8s,10s,6s,2d,player_2
8d,6c,5c,3c,player_1
7c,10c,ac,jc,player_3
7d,7h,6h,4h,player_1
6d,9c,10h,4c,player_1
4s,9h,jh,8c,player_1
3s,qh,qc,8h,player_1
2s,kh,kc,ah,player_1
ah,kh,10h,4h,player_1
ad,qd,8d,kd,player_1
ac,qc,jc,kc,player_1
qs,6s,as,ks,player_3
jd,9d,6d,7d,player_1
jh,qh,9h,2s,player_2
10d,2h,3d,4d,player_1
8h,6h,4c,2d,player_1
7h,3h,5s,3c,player_1
5d,4s,7s,8c,player_1
5h,5c,8s,9c,player_1
3s,6c,10s,js,player_4
2c,7c,9s,10c,player_4
ad,10d,jd,qd,player_1
kd,2d,6d,8d,player_1
jh,qh,ah,kh,player_3
10h,9h,8h,7h,player_1
9c,10c,kc,ac,player_4
9d,2h,4d,7d,player_1
7s,as,qs,6s,player_2
6h,3h,3s,5h,player_1
5d,2c,5s,3d,player_1
5c,8c,qc,jc,player_3
4c,7c,9s,6c,player_2
4h,8s,10s,3c,player_1
2s,ks,js,4s,player_2
kh,qh,ah,10h,player_3
ks,9s,qs,as,player_4
qd,8d,kd,ad,player_4
js,8s,10s,6s,player_1
jc,ac,3c,qc,player_2
jh,8h,7h,4h,player_1
9h,2d,5h,2s,player_1
8c,kc,2h,9c,player_2
7d,5d,jd,10d,player_3
6d,2c,9d,3d,player_3
6h,4s,3h,3s,player_1
6c,10c,4d,7c,player_2
4c,5s,7s,5c,player_4
ah,kh,qh,10h,player_1
as,qs,ks,7s,player_1
kd,ad,qd,9d,player_2
jd,10d,8d,5d,player_1
jh,8h,3s,9h,player_1
jc,9c,ac,10c,player_3
8c,5c,kc,4c,player_3
8s,js,10s,2s,player_2
7d,6d,3d,2d,player_1
7h,2h,5s,6h,player_1
6c,2c,qc,3h,player_3
4s,9s,6s,4h,player_2
3c,4d,7c,5h,player_3
as,ks,js,9s,player_1
qh,kh,9h,ah,player_4
10h,jh,2h,3h,player_2
10s,qs,7s,6s,player_2
9c,10c,kc,ac,player_4
8s,5s,2c,4d,player_1
8c,7c,qc,jc,player_3
7h,8h,2d,6c,player_2
5h,6h,3d,7d,player_2
5c,4c,5d,8d,player_1
4h,3s,6d,9d,player_1
3c,4s,10d,qd,player_1
2s,kd,jd,ad,player_1
as,qs,ks,8s,player_1
ad,jd,10d,kd,player_1
qd,7d,6d,9d,player_1
10s,6s,js,3d,player_3
9h,qh,jh,ah,player_4
9s,5s,7s,3c,player_1
8h,4h,2c,kh,player_4
7c,jc,kc,ac,player_4
6h,2h,3s,10h,player_4
5c,9c,qc,10c,player_3
4d,2d,5d,8d,player_4
3h,4c,6c,7h,player_4
2s,4s,8c,5h,player_2
ac,jc,9c,kc,player_1
as,ks,5s,10s,player_1
qs,js,3s,7s,player_1
jh,kh,ah,qh,player_3
jd,8d,10d,ad,player_4
10h,9h,8h,4h,player_1
10c,7c,6c,qc,player_4
8s,9s,2s,4s,player_2
8c,4c,5c,2h,player_1
7h,6h,5h,3h,player_1
6s,2c,6d,5d,player_1
3c,3d,7d,qd,player_1
2d,4d,9d,kd,player_4
ks,js,qs,as,player_4
kd,ad,qd,7d,player_2
kh,qh,ah,8h,player_3
qc,9c,kc,ac,player_4
jh,9h,10h,2d,player_1
jc,8c,6c,10c,player_1
10d,jd,5d,3d,player_2
9d,8d,4d,3c,player_1
6h,2h,7h,4s,player_3
5h,4c,4h,7s,player_1
3h,6s,3s,7c,player_1
2s,9s,5s,10s,player_4
2c,6d,5c,8s,player_3
ac,kc,qc,10c,player_1
jc,6c,2h,8c,player_1
10s,as,js,ks,player_2
9s,qs,8s,6s,player_2
9c,2c,2s,3h,player_1
7d,ad,kd,10d,player_2
7c,2d,5d,3s,player_1
5c,3d,6d,7h,player_1
5s,7s,6h,8d,player_2
5h,8h,kh,ah,player_4
4d,jd,qd,9d,player_3
4c,4s,9h,jh,player_1
3c,4h,10h,qh,player_1
ah,kh,8h,3s,player_1
qs,as,9s,ks,player_2
qh,jh,6h,5d,player_1
10h,9h,4h,6s,player_1
10s,js,8s,7s,player_2
5h,7h,3d,6c,player_2
5c,10c,ac,qc,player_3
4c,9c,kc,jc,player_3
3h,2s,4d,6d,player_1
3c,4s,9d,8c,player_4
2d,ad,kd,10d,player_2
2c,5s,jd,7c,player_4
2h,8d,qd,7d,player_1
ah,jh,qh,kh,player_1
kc,6c,jc,ac,player_4
qc,5c,4c,10c,player_1
js,10s,qs,as,player_4
9h,7h,10h,6h,player_3
9c,3c,3s,7c,player_1
8d,kd,ad,qd,player_3
8c,2s,3d,2c,player_1
7s,9s,8s,ks,player_4
6s,2h,5s,3h,player_1
4h,5d,8h,5h,player_3
4d,10d,6d,jd,player_4
2d,7d,4s,9d,player_4
ah,kh,jh,8h,player_1
as,js,qs,7s,player_1
ad,jd,9d,kd,player_1
ks,10s,8s,2c,player_1
qh,9h,10h,5h,player_1
jc,kc,9c,ac,player_4
9s,5s,6s,2d,player_1
7h,6h,4h,3c,player_1
7c,5c,8c,qc,player_4
6c,4c,3s,10c,player_4
4d,8d,6d,qd,player_4
3h,2s,3d,7d,player_1
2h,5d,4s,10d,player_1
qd,kd,9d,ad,player_4
qs,as,ks,6s,player_2
10c,ac,kc,5c,player_2
10s,2h,js,5s,player_3
9h,qh,kh,ah,player_4
9c,jc,qc,3c,player_3
7s,4h,9s,2c,player_3
7h,10h,6h,jh,player_4
6c,8c,2s,2d,player_2
5d,jd,8d,10d,player_2
4d,4c,7d,6d,player_3
3h,5h,4s,8h,player_4
3s,7c,8s,3d,player_3
kd,10d,6d,ad,player_4
qd,8d,2s,jd,player_1
10h,ah,7h,kh,player_2
9h,qh,4h,5h,player_2
9s,as,8s,qs,player_2
9d,5d,2h,7d,player_1
9c,kc,qc,ac,player_4
8h,jh,3h,3c,player_2
6c,5c,jc,8c,player_3
6h,2d,3s,7c,player_1
4d,3d,5s,7s,player_1
4s,ks,6s,js,player_2
2c,4c,10c,10s,player_3
ah,8h,kh,qh,player_1
kd,ad,5d,9d,player_2
ks,9s,qs,as,player_4
jh,2h,10h,9h,player_1
js,7s,4s,8s,player_1
10s,6s,2d,2c,player_1
10d,qd,4d,7d,player_2
8c,4c,ac,qc,player_3
7c,2s,kc,jc,player_3
6c,3d,9c,10c,player_4
5s,6d,5h,3h,player_1
4h,8d,7h,3c,player_3
3s,jd,6h,5c,player_1
ad,10d,qd,8d,player_1
kc,ac,jc,9c,player_2
kd,5d,jd,7d,player_1
qs,5s,as,js,player_3
jh,ah,kh,10h,player_2
10s,2c,ks,4s,player_3
7s,3d,9s,2h,player_3
6c,qc,10c,8c,player_2
5c,7c,4d,3h,player_2
4c,3c,6s,4h,player_1
3s,5h,8s,6h,player_3
2d,8h,9d,6d,player_3
2s,9h,qh,7h,player_1
kh,ah,jh,8h,player_2
qs,as,ks,8s,player_2
qh,10h,4h,7h,player_1
jd,qd,ad,9d,player_3
9s,7s,js,6s,player_3
7c,kc,9c,ac,player_4
6h,9h,2h,2c,player_2
6c,jc,2d,qc,player_4
6d,8d,kd,7d,player_3
5h,3c,4s,3d,player_1
5c,4c,5s,10c,player_4
3h,3s,10d,5d,player_1
2s,4d,10s,8c,player_3
ac,8c,kc,qc,player_1
jc,7c,2s,9c,player_1
jd,ad,10d,9d,player_2
10c,6c,3h,4c,player_1
9s,as,ks,qs,player_2
8d,kd,3d,5d,player_2
7d,qd,5s,3s,player_2
6h,qh,ah,8h,player_3
6d,2d,9h,4s,player_1
5h,4h,kh,7h,player_3
4d,2h,10h,6s,player_1
3c,5c,jh,8s,player_2
2c,7s,js,10s,player_1
qc,kc,ac,6c,player_3
qd,ad,kd,8d,player_2
jd,5d,7d,3c,player_1
10d,2d,3d,4h,player_1
9d,3s,2h,4s,player_1
9s,as,ks,qs,player_2
9h,qh,ah,kh,player_3
8c,10c,jc,4c,player_3
6d,7c,2c,5s,player_1
5c,9c,5h,6s,player_2
4d,8h,7s,6h,player_1
3h,10h,jh,7h,player_3
2s,js,10s,8s,player_2
ah,9h,kh,10h,player_1
kc,9c,jc,ac,player_4
qd,6d,jd,ad,player_4
jh,8h,qh,7h,player_3
10s,7s,ks,as,player_4
7c,6c,8c,qc,player_4
5h,2c,2s,6h,player_4
5d,4d,10d,kd,player_4
4h,3d,8d,2h,player_1
4s,6s,js,qs,player_4
4c,5c,8s,10c,player_4
3h,3s,9s,3c,player_1
2d,5s,9d,7d,player_3
ad,kd,qd,5d,player_1
kh,ah,6h,5h,player_2
ks,qs,10s,as,player_4
js,4c,9s,6s,player_1
10h,qh,3h,4h,player_2
8d,9d,jd,3d,player_3
8h,jh,2d,2h,player_2
8s,5c,7s,2s,player_1
7h,9h,3s,2c,player_2
6d,6c,10d,7c,player_3
5s,9c,4s,8c,player_1
4d,10c,7d,jc,player_3
3c,qc,kc,ac,player_4
ah,2s,qh,8h,player_1
ad,qd,7d,5d,player_1
kh,2c,10h,6h,player_1
ks,as,5s,qs,player_2
kd,10d,6d,3d,player_1
jc,kc,10c,ac,player_4
jh,6c,9h,2h,player_1
js,9s,2d,10s,player_1
jd,9d,4d,4s,player_1
8s,7c,3c,7s,player_1
6s,8d,3h,4c,player_1
4h,9c,7h,5c,player_3
3s,qc,5h,8c,player_1
kc,qc,ac,jc,player_3
kh,8h,5h,ah,player_4
qh,3h,2h,7h,player_1
qs,8s,js,as,player_4
jh,2c,6s,6h,player_1
10c,5c,9c,6c,player_1
10h,3s,8c,4h,player_1
9h,4s,10s,2d,player_1
9s,7s,10d,ks,player_4
8d,9d,ad,6d,player_3
7c,5d,jd,3c,player_1
4c,5s,qd,3d,player_1
2s,7d,kd,4d,player_1
ah,9h,qh,kh,player_1
ac,8c,kc,10c,player_1
kd,4d,3c,ad,player_4
ks,as,qs,js,player_2
jc,4c,qc,5c,player_3
10d,2d,4h,qd,player_4
9s,10s,6s,4s,player_2
7c,2c,9c,6h,player_3
7d,3h,5h,jd,player_4
5d,3s,5s,9d,player_4
3d,7s,6c,8d,player_4
2s,8s,7h,6d,player_2
2h,8h,10h,jh,player_4
jh,qh,10h,ah,player_4
jc,ac,qc,kc,player_2
8h,7h,9h,kh,player_4
8d,kd,ad,9d,player_3
8c,9c,4c,10c,player_4
7d,jd,qd,2c,player_3
6c,5c,2h,7c,player_4
6d,10d,2d,7s,player_2
5s,ks,9s,as,player_4
5d,3d,2s,8s,player_1
4d,3c,4s,10s,player_1
4h,6h,5h,js,player_2
3s,3h,6s,qs,player_4
as,7s,qs,ks,player_1
jd,qd,ad,9d,player_3
10s,5s,9s,js,player_4
10h,ah,8h,jh,player_2
10d,2h,kd,6d,player_3
8d,4c,3d,5d,player_1
7d,5c,3c,4d,player_1
7c,jc,kc,ac,player_4
5h,kh,7h,9h,player_2
4h,qh,3s,6h,player_2
3h,6c,4s,2d,player_1
2c,9c,qc,10c,player_3
2s,8c,6s,8s,player_4
qh,ah,kh,2s,player_2
qd,9d,kd,ad,player_4
qs,9s,5s,as,player_4
jc,kc,6c,ac,player_4
10c,9c,4c,qc,player_4
10h,jh,9h,3d,player_2
8s,7s,3s,ks,player_4
7d,4d,10d,jd,player_4
5c,8c,3c,7c,player_2
5d,2h,8d,6d,player_3
4s,5h,3h,js,player_4
2c,6h,4h,6s,player_1
2d,8h,7h,10s,player_1
as,js,10s,ks,player_1
kd,qd,7d,ad,player_4
kc,10c,9c,ac,player_4
qc,6c,8c,3h,player_1
jc,4c,5c,4d,player_1
7h,ah,kh,jh,player_2
7c,2h,3c,5s,player_1
5h,10h,qh,6h,player_3
4h,8h,9h,6d,player_3
4s,9s,8s,qs,player_4
3d,10d,2s,jd,player_4
2d,5d,3s,9d,player_4
2c,7s,6s,8d,player_1
kd,qd,ad,7d,player_3
10d,2d,jd,4d,player_3
10c,qc,ac,kc,player_3
9d,3h,6d,3d,player_1
9s,ks,5s,as,player_4
8d,6h,2c,2h,player_1
7s,qs,5h,8s,player_2
7c,jc,9c,5c,player_2
7h,kh,ah,9h,player_3
6s,js,6c,3s,player_2
5d,8c,8h,2s,player_1
4s,10s,jh,4c,player_2
3c,10h,qh,4h,player_1
as,qs,9s,ks,player_1
kh,jh,ah,10h,player_3
10c,ac,9c,jc,player_2
9d,ad,10d,kd,player_2
9h,2h,qh,7h,player_3
8d,qd,3d,jd,player_2
7d,6d,3s,5d,player_1
5s,8s,6s,js,player_4
4d,5c,4h,2s,player_1
4s,7s,5h,10s,player_4
3c,kc,7c,8c,player_2
2d,6c,6h,3h,player_1
2c,qc,8h,4c,player_2
ah,kh,qh,10h,player_1
kd,qd,2d,ad,player_4
qs,ks,as,4s,player_3
js,8s,10s,3h,player_1
10c,kc,7c,ac,player_4
9c,qc,6c,8c,player_2
9d,jd,2c,10d,player_2
8h,jh,7h,5h,player_2
5d,2s,5c,8d,player_4
4d,2h,5s,7d,player_4
3c,jc,6h,4c,player_2
3s,7s,9s,4h,player_3
3d,9h,6s,6d,player_4
ah,jh,qh,kh,player_1
as,js,qs,ks,player_1
kc,jc,ac,2c,player_3
jd,ad,kd,qd,player_2
10h,7h,5h,3h,player_1
9c,6c,qc,2h,player_3
9h,6h,3c,2s,player_1
8h,3d,5c,2d,player_1
7c,4s,10c,3s,player_3
6d,10d,7s,9d,player_2
4h,6s,8c,5s,player_1
4d,8d,9s,5d,player_2
4c,7d,10s,8s,player_1
kd,ad,5d,qd,player_2
kh,7h,ah,10h,player_3
ks,2c,as,9s,player_3
kc,10c,qc,ac,player_4
jh,6h,qh,4h,player_3
10s,3d,qs,8s,player_3
9d,10d,2h,jd,player_4
8d,4d,4s,2d,player_1
7s,4c,js,5s,player_3
7d,5c,5h,2s,player_1
6s,6c,8h,3s,player_1
6d,7c,9h,3c,player_1
3h,9c,jc,8c,player_1
ah,kh,10h,6h,player_1
ad,3h,qd,kd,player_1
as,ks,10s,js,player_1
ac,jc,8c,10c,player_1
kc,6c,2c,7c,player_1
qc,5c,2s,3c,player_1
jh,qh,8h,2h,player_2
10d,4c,4d,jd,player_4
9h,7h,4h,2d,player_1
9c,5h,3s,5d,player_1
9s,qs,8s,6d,player_2
7d,6s,3d,9d,player_4
5s,7s,4s,8d,player_2
js,9s,as,qs,player_3
10c,ac,jc,9c,player_2
10d,ad,7d,qd,player_2
10s,2s,ks,8s,player_3
9d,kd,5d,8d,player_2
9h,10h,kh,ah,player_4
8c,kc,2h,7c,player_2
7h,8h,qh,jh,player_3
6s,3h,7s,2c,player_3
6c,qc,2d,4c,player_2
5h,4h,6h,3c,player_3
4s,5c,5s,4d,player_3
3s,jd,3d,6d,player_1
as,ks,qs,4s,player_1
ad,10d,kd,8d,player_1
ac,qc,10c,kc,player_1
qd,5d,3d,7d,player_1
jd,2c,2h,2d,player_1
9d,5c,3h,3s,player_1
8h,ah,10h,qh,player_2
8c,jc,7c,3c,player_2
6s,10s,js,4h,player_3
6c,9c,4c,5h,player_2
6d,5s,7s,7h,player_1
4d,6h,8s,9h,player_1
2s,kh,9s,jh,player_3
kh,6h,qh,ah,player_4
kd,ad,10d,jd,player_2
qc,ac,8c,6c,player_2
jc,kc,2h,2c,player_2
10c,5c,4h,2d,player_1
9c,4c,4d,3s,player_1
7d,qd,8d,5d,player_2
7s,as,ks,js,player_2
7c,3c,5h,7h,player_1
6d,9d,6s,9h,player_2
4s,8s,qs,10s,player_3
3h,2s,jh,10h,player_3
3d,5s,8h,9s,player_1
ad,10d,qd,kd,player_1
ac,kc,10c,jc,player_1
as,8s,10s,qs,player_1
ks,7s,5s,js,player_1
jh,ah,qh,kh,player_2
9s,2h,2s,6s,player_1
8c,qc,2d,7c,player_2
8d,5d,7d,jd,player_4
6c,9c,3h,4c,player_2
4s,2c,5h,3d,player_1
4d,4h,6d,9d,player_4
3s,5c,7h,6h,player_1
3c,8h,9h,10h,player_1
qs,ks,as,6s,player_3
10s,4s,js,2h,player_3
10c,qc,4c,ac,player_4
8d,ad,kd,jd,player_2
8s,2c,9s,5c,player_3
8c,9c,2s,kc,player_4
7s,2d,3h,6c,player_1
5s,5d,4h,7d,player_1
5h,kh,7h,ah,player_4
4d,8h,qd,10d,player_3
3s,9h,6h,7c,player_1
3d,jh,9d,10h,player_3
3c,qh,6d,jc,player_4
qd,ad,jd,kd,player_2
qh,kh,ah,8h,player_3
jh,7h,10h,6h,player_1
jc,8c,kc,ac,player_4
js,as,ks,10s,player_2
9h,2d,3h,4h,player_1
8d,5d,9d,10d,player_4
8s,qs,6s,2s,player_2
5h,2c,2h,4c,player_1
4d,4s,6d,7d,player_4
3c,5s,qc,10c,player_3
3s,9s,5c,6c,player_2
3d,7s,9c,7c,player_1
as,qs,ks,8s,player_1
kh,6h,jh,ah,player_4
qd,9d,kd,ad,player_4
js,5s,10s,6s,player_1
10c,qc,kc,ac,player_4
9c,7c,8c,jc,player_4
9h,3h,2d,qh,player_4
8h,3c,3s,10h,player_4
7s,4d,9s,4s,player_3
4h,4c,3d,7h,player_4
2s,5c,7d,5h,player_1
2h,5d,10d,6d,player_1
2c,6c,jd,8d,player_2
kc,6c,ac,qc,player_3
qs,as,ks,7s,player_2
qd,ad,kd,10d,player_2
8h,kh,9h,ah,player_4
8c,3s,jc,4c,player_3
8s,9s,js,4s,player_3
7d,jd,2c,9d,player_2
7h,qh,5s,10h,player_2
6h,jh,6s,2h,player_2
5c,3h,10c,3c,player_3
5h,4h,7c,3d,player_1
2d,8d,9c,6d,player_2
2s,5d,10s,4d,player_3
kd,6d,jd,ad,player_4
jh,6h,ah,qh,player_3
10d,4h,9d,qd,player_4
10h,5h,kh,8h,player_3
9c,ac,7c,qc,player_2
8d,5s,2d,7d,player_1
8s,qs,7s,as,player_4
7h,5c,9h,2s,player_3
6s,js,3s,ks,player_4
5d,8c,2h,4d,player_1
4s,10s,2c,9s,player_2
3c,kc,4c,10c,player_2
3d,jc,3h,6c,player_1
as,9s,qs,ks,player_1
qc,ac,kc,9c,player_2
js,8s,6s,10s,player_1
7c,10c,jc,2h,player_3
6c,2d,8c,2s,player_3
6h,ah,qh,kh,player_2
5c,3h,3c,3d,player_1
5d,qd,ad,kd,player_3
4h,7h,jh,10h,player_3
4c,5h,4s,7d,player_1
4d,jd,8d,10d,player_2
3s,6d,5s,7s,player_4
2c,9d,8h,9h,player_1
ah,jh,qh,kh,player_1
ac,3c,kc,jc,player_1
qs,as,ks,9s,player_2
js,8s,7s,2c,player_1
jd,ad,10d,kd,player_2
10s,5s,4h,2h,player_1
8d,qd,7d,9d,player_2
8c,2s,qc,9c,player_3
6s,4s,5c,5d,player_1
4c,3d,10c,7c,player_3
3s,4d,6h,5h,player_1
3h,9h,10h,8h,player_3
2d,6d,6c,7h,player_2
kd,ad,jd,8d,player_2
10h,jh,ah,kh,player_3
9c,ac,qc,kc,player_2
8c,10c,4c,jc,player_4
7s,9s,as,ks,player_3
7h,8h,3h,qh,player_4
6c,7c,2s,5c,player_2
6h,4h,3s,9h,player_4
5h,2h,5d,2d,player_1
4d,qd,9d,7d,player_2
4s,8s,qs,10s,player_3
3d,10d,6s,3c,player_2
2c,6d,js,5s,player_1
kc,ac,jc,7c,player_2
qd,8d,kd,ad,player_4
qh,8h,10h,ah,player_4
qs,ks,8s,as,player_4
qc,10c,9c,5c,player_1
jh,3h,4h,kh,player_4
js,10s,7s,5s,player_1
9h,2h,2c,7h,player_1
7d,5d,10d,jd,player_4
6c,8c,3d,4c,player_2
6h,3s,4s,5h,player_1
