player_1,player_2,player_3,player_4,winner
6d,4c,5c,6c,player_1
5h,5s,kh,9h,player_3
3s,8c,jh,7s,player_4
3d,10c,qc,6h,player_1
2h,jc,qh,7h,player_3
ac,8c,kc,qc,player_1
ks,10s,as,2d,player_3
qh,ah,3d,kh,player_2
10c,3c,5s,jc,player_4
9h,8h,6d,jh,player_4
9c,2h,7s,7c,player_1
9s,4s,qs,2c,player_3
9d,ad,kd,jd,player_2
6s,2s,js,3h,player_3
6c,4h,7d,5c,player_1
5h,7h,8d,10h,player_4
5d,10d,qd,4d,player_3
3s,6h,8s,4c,player_3
kh,ah,3s,6h,player_2
qh,10h,3d,5h,player_1
qd,ad,10d,8d,player_2
jh,8h,4s,4h,player_1
10c,jc,kc,ac,player_4
9h,2h,5d,2c,player_1
9s,js,as,10s,player_3
7h,2s,5c,3c,player_1
7d,kd,6s,4d,player_2
6d,jd,7c,7s,player_2
6c,2d,9c,qc,player_4
4c,5s,qs,8c,player_4
3h,9d,ks,8s,player_1
ac,8c,qc,4c,player_1
kc,6c,9c,3c,player_1
kd,8d,jd,ad,player_4
qd,7d,2s,9d,player_1
qh,ah,4h,8h,player_2
jc,3s,7c,2c,player_1
10c,5h,5c,4d,player_1
10d,8s,2h,6d,player_1
9h,kh,3h,7h,player_2
7s,ks,9s,as,player_4
6h,jh,4s,5d,player_2
3d,10h,5s,10s,player_1
2d,qs,6s,js,player_1
kd,qd,ad,10d,player_3
kh,2h,ah,7h,player_3
qs,6s,as,ks,player_3
jc,kc,8c,ac,player_4
10s,4s,js,9s,player_3
10c,qc,5c,7c,player_2
9c,6c,2c,3c,player_1
8h,2s,qh,5h,player_3
7d,jd,5s,8d,player_2
7s,3s,8s,2d,player_3
6h,3d,jh,4h,player_3
5d,9d,9h,6d,player_2
3h,4c,10h,4d,player_3
ac,10c,qc,jc,player_1
as,ks,9s,10s,player_1
kc,9c,2c,5c,player_1
kh,2d,ah,jh,player_3
qs,js,7s,3s,player_1
9d,jd,ad,kd,player_3
9h,4s,qh,8h,player_3
8c,4c,2s,3c,player_1
7c,5d,4d,3h,player_1
6c,6s,5s,5h,player_1
4h,6d,10h,7h,player_3
3d,7d,qd,10d,player_3
2h,8s,6h,8d,player_3
as,8s,9s,qs,player_1
ks,6s,7s,10s,player_1
kd,ad,10d,qd,player_2
qh,jh,kh,ah,player_4
js,2d,3h,5s,player_1
10c,ac,kc,qc,player_2
9c,jc,8c,3c,player_2
9h,10h,8h,7h,player_2
6h,2c,5c,2h,player_1
5h,3d,5d,3s,player_1
4h,4d,6c,4s,player_1
4c,7c,8d,7d,player_2
2s,6d,9d,jd,player_1
ad,4d,jd,qd,player_1
as,qs,9s,js,player_1
ks,10s,7s,6s,player_1
kd,2h,2s,10d,player_1
kc,qc,ac,jc,player_3
8h,ah,qh,jh,player_2
8c,10c,9c,2c,player_2
6h,kh,5h,10h,player_2
6d,3c,4c,9d,player_4
5d,3h,5c,8d,player_4
4s,8s,5s,4h,player_2
3d,3s,6c,7d,player_4
2d,7h,7c,9h,player_1
kc,ac,qc,jc,player_2
10d,jd,ad,kd,player_3
10c,8c,2h,6c,player_1
9c,7c,2d,5c,player_1
9s,10s,as,ks,player_3
8h,10h,kh,ah,player_4
7s,3d,qs,js,player_3
6s,3c,3s,8s,player_4
6d,3h,qd,9d,player_3
4d,5h,8d,7d,player_3
4c,6h,4h,4s,player_1
2s,7h,5d,5s,player_4
2c,9h,jh,qh,player_1
as,js,9s,qs,player_1
ah,qh,kh,10h,player_1
ks,3s,8s,7s,player_1
jd,ad,qd,kd,player_2
10s,2s,2d,4s,player_1
9d,7d,10d,4d,player_3
8d,6d,4h,3h,player_1
8c,qc,10c,ac,player_4
6s,2h,5c,4c,player_1
5s,5h,6h,8h,player_1
3c,9c,7c,kc,player_4
3d,5d,7h,9h,player_2
2c,6c,jh,jc,player_4
ah,kh,10h,9h,player_1
ac,qc,6c,8c,player_1
kc,jc,4c,2h,player_1
10d,3h,ad,kd,player_3
10s,as,js,ks,player_2
10c,9c,3c,2d,player_1
9d,4s,8d,qd,player_4
9s,5s,8s,qs,player_4
7h,qh,5h,3d,player_2
7c,5c,2c,5d,player_1
6s,6h,7s,6d,player_3
4d,8h,2s,jd,player_4
3s,jh,4h,7d,player_1
ah,kh,10h,qh,player_1
kc,6c,ac,10c,player_3
kd,qd,jd,ad,player_4
qc,5c,9c,4c,player_1
jc,2c,7c,2d,player_1
js,as,9s,ks,player_2
8d,7d,9d,10d,player_4
8c,2s,3d,3h,player_1
8h,9h,5h,jh,player_4
6d,5d,4s,3s,player_1
4h,6h,5s,7h,player_4
4d,2h,7s,10s,player_1
3c,6s,8s,qs,player_1
ac,qc,5c,kc,player_1
ah,kh,jh,10h,player_1
kd,9d,ad,8d,player_3
ks,as,10s,js,player_2
qh,2c,7h,9h,player_1
qd,5d,jd,2h,player_1
qs,5s,9s,8s,player_1
9c,jc,3c,8c,player_2
8h,3s,5h,6h,player_1
7c,10c,2s,6c,player_2
7s,4s,6d,6s,player_1
4c,3d,7d,3h,player_1
2d,4d,10d,4h,player_3
as,9s,ks,qs,player_1
ac,qc,jc,kc,player_1
kh,ah,7h,6h,player_2
qd,kd,ad,10d,player_3
jh,qh,5h,4h,player_2
10c,5c,2c,9c,player_1
9h,10h,3h,2h,player_2
8h,2d,4d,3c,player_1
8c,4c,5s,6c,player_1
7c,4s,6s,3d,player_1
7s,7d,js,8s,player_3
3s,9d,10s,5d,player_3
2s,jd,6d,8d,player_1
ad,6d,qd,kd,player_1
ac,jc,kc,qc,player_1
ks,as,js,4s,player_2
qs,6s,10s,2d,player_1
jd,3d,10d,7d,player_1
9d,2h,8d,5d,player_1
7s,4c,9s,4h,player_3
7c,10c,5c,9c,player_2
5h,kh,8h,ah,player_4
5s,6c,8s,6h,player_3
4d,7h,2s,9h,player_1
3c,8c,2c,10h,player_2
3h,jh,3s,qh,player_4
as,js,qs,ks,player_1
kc,jc,2c,ac,player_4
qc,10c,3s,4c,player_1
qd,kd,ad,jd,player_3
9c,8c,4h,2d,player_1
8d,7d,9d,10d,player_4
5c,7c,5d,2s,player_2
5h,ah,jh,kh,player_2
4s,8s,10s,9s,player_3
4d,3h,6d,7s,player_3
3d,5s,6h,8h,player_1
3c,6c,7h,10h,player_2
2h,6s,9h,qh,player_4
ah,6h,kh,8h,player_1
kd,10d,7d,ad,player_4
qh,3h,9h,5h,player_1
qd,2d,2c,9d,player_1
jh,2h,4h,3s,player_1
jd,5c,2s,8d,player_1
10s,js,qs,as,player_4
10h,5s,4c,3c,player_1
9c,jc,kc,ac,player_4
7h,7c,6s,5d,player_1
4s,9s,6c,ks,player_4
4d,8c,10c,6d,player_4
3d,8s,qc,7s,player_1
kc,ac,jc,qc,player_2
kd,7d,jd,ad,player_4
ks,10s,2c,as,player_4
qs,7s,3h,5s,player_1
js,6s,4d,2s,player_1
9d,5d,6d,qd,player_4
9s,3s,4h,3d,player_1
8h,kh,ah,7h,player_3
8c,5c,10c,6c,player_3
8s,2d,9h,5h,player_1
7c,3c,9c,6h,player_3
4c,2h,jh,8d,player_1
4s,10h,qh,10d,player_1
as,qs,8s,ks,player_1
ah,10h,kh,6h,player_1
kd,7d,qd,ad,player_4
qh,7h,9h,2h,player_1
jh,3h,8h,3d,player_1
9s,10s,2s,js,player_4
8d,2c,9d,jd,player_4
8c,kc,10c,ac,player_4
5c,qc,7c,jc,player_2
4s,6s,4h,7s,player_4
4c,9c,5h,4d,player_2
3s,3c,5d,5s,player_4
2d,6c,6d,10d,player_4
ac,kc,10c,qc,player_1
kh,9h,ah,qh,player_3
qs,10s,ks,as,player_4
js,9s,8s,6s,player_1
7s,2d,4s,3s,player_1
5s,3h,2h,3d,player_1
5h,5d,jh,10h,player_3
4c,jc,8c,6h,player_2
4h,5c,6c,8h,player_4
4d,ad,jd,kd,player_2
3c,9c,7c,6d,player_2
2c,9d,7d,7h,player_1
2s,qd,10d,8d,player_1
kd,jd,ad,10d,player_3
kc,ac,2c,qc,player_2
qs,ks,as,8s,player_3
js,6s,10s,3d,player_1
10c,8c,2s,jc,player_4
9s,5s,7s,3c,player_1
9c,2h,3s,6c,player_1
9d,5d,qd,8d,player_3
7h,kh,jh,ah,player_4
7d,2d,4d,4c,player_1
7c,3h,4s,6h,player_1
6d,5h,4h,10h,player_1
5c,8h,9h,qh,player_1
ad,10d,kd,6d,player_1
as,js,qs,7s,player_1
ks,3s,10s,3d,player_1
jd,4d,qd,5d,player_3
9d,2s,7d,4h,player_1
8d,2c,6s,5h,player_1
7c,qc,kc,ac,player_4
6h,jh,9h,ah,player_4
5s,3c,9s,7h,player_3
4s,4c,8s,8c,player_3
3h,5c,8h,kh,player_4
2d,6c,9c,10h,player_1
2h,10c,jc,qh,player_4
ah,jh,kh,qh,player_1
kc,qc,3c,ac,player_4
js,qs,8s,as,player_4
10s,2h,7s,ks,player_4
10d,ad,jd,7d,player_2
10h,7h,9h,8h,player_1
9c,10c,2s,jc,player_4
6s,4h,2d,9s,player_4
5h,6h,3h,4c,player_2
5d,kd,9d,5s,player_2
4s,5c,3d,6c,player_1
3s,6d,4d,7c,player_1
2c,qd,8d,8c,player_4
as,qs,ks,10s,player_1
kh,ah,qh,jh,player_2
jc,ac,4h,kc,player_2
10h,8h,9h,7h,player_1
8c,qc,5s,10c,player_2
8s,2s,js,2h,player_3
6c,7c,6s,9c,player_4
5d,kd,ad,qd,player_3
4s,2c,9s,2d,player_3
4c,3h,7s,5c,player_4
3c,4d,7d,5h,player_1
3d,8d,jd,9d,player_3
3s,6d,10d,6h,player_1
ah,9h,kh,jh,player_1
ad,9d,kd,jd,player_1
qs,as,10s,8s,player_2
qd,8d,7d,4d,player_1
qh,3d,2s,10h,player_1
jc,ac,kc,9c,player_2
js,ks,7s,4s,player_2
10d,6d,2d,2c,player_1
8h,3s,3c,7h,player_1
7c,10c,qc,2h,player_3
6h,5d,5s,5h,player_1
5c,8c,6c,3h,player_2
4c,9s,6s,4h,player_1
ah,qh,jh,10h,player_1
ad,10d,9d,kd,player_1
kh,8h,7h,6h,player_1
qs,ks,6s,as,player_4
jd,8d,2d,qd,player_4
10s,js,4s,8s,player_2
9s,5s,2c,7s,player_1
9h,2s,4h,3h,player_1
6d,7d,2h,3d,player_2
5d,4d,9c,4c,player_1
5h,6c,jc,5c,player_1
3c,qc,ac,10c,player_3
3s,7c,kc,8c,player_1
kh,ah,9h,10h,player_2
kc,ac,3c,8c,player_2
ks,qs,8s,as,player_4
qc,10c,2c,7c,player_1
js,3d,7s,10s,player_1
jc,9c,2d,5c,player_1
9s,5h,3h,6s,player_1
9d,kd,qd,ad,player_4
8d,7d,jd,2s,player_3
7h,qh,4d,8h,player_2
4s,6c,5d,5s,player_4
3s,6h,6d,4h,player_1
2h,jh,10d,4c,player_2
kc,10c,jc,ac,player_4
qs,ks,10s,as,player_4
jd,ad,qd,8d,player_2
10d,kd,9d,4d,player_2
8c,2h,7c,qc,player_4
7h,kh,ah,jh,player_3
7d,3s,6d,3d,player_1
7s,js,4s,6s,player_2
5h,10h,qh,9h,player_3
5d,3h,4h,2s,player_1
4c,5s,6c,9c,player_4
3c,8s,6h,5c,player_4
2d,9s,8h,2c,player_1
ac,qc,kc,4c,player_1
kd,2h,10d,ad,player_4
qh,ah,7h,8h,player_2
qd,4s,2d,jd,player_1
qs,as,ks,js,player_2
jh,kh,3h,4h,player_2
10h,6h,2s,3c,player_1
9c,10c,jc,3s,player_3
9h,5c,2c,6d,player_1
5h,5s,6c,7d,player_1
5d,8c,6s,9d,player_4
4d,8s,7c,8d,player_4
3d,10s,7s,9s,player_1
as,ks,7s,js,player_1
qc,7c,kc,ac,player_4
jh,kh,6h,ah,player_4
10d,kd,9d,ad,player_4
10h,9h,4h,qh,player_4
9c,2s,10c,jc,player_4
8s,qs,2h,5s,player_2
6d,qd,7d,8d,player_2
6s,10s,3d,4s,player_2
4c,5h,6c,8c,player_4
3h,8h,4d,7h,player_2
3s,9s,5d,2c,player_2
2d,jd,5c,3c,player_2
ac,kc,7c,10c,player_1
kh,6h,10h,ah,player_4
qc,jc,3c,2h,player_1
jh,2c,8h,qh,player_4
10d,kd,8d,ad,player_4
9d,3d,7d,qd,player_4
8c,9c,3h,4h,player_2
7s,js,ks,as,player_4
6s,10s,4s,qs,player_4
5c,6c,3s,7h,player_2
5d,2d,6d,jd,player_4
4c,5s,4d,9h,player_1
2s,8s,5h,9s,player_4
ac,qc,kc,10c,player_1
ah,qh,jh,kh,player_1
as,ks,js,qs,player_1
10h,9h,8h,2h,player_1
8s,9s,7s,10s,player_4
7h,3h,6h,3s,player_1
7d,ad,kd,8d,player_2
5h,2c,5s,3d,player_1
4d,10d,qd,5d,player_3
4s,2d,6d,6s,player_4
4h,4c,7c,5c,player_1
3c,8c,jc,9c,player_3
2s,9d,jd,6c,player_1
as,qs,js,ks,player_1
ac,10c,7c,kc,player_1
kh,qh,ah,jh,player_3
qc,4c,3h,jc,player_1
10s,3c,8s,9s,player_1
10d,kd,ad,5d,player_3
8d,qd,jd,2d,player_2
7d,4d,9d,2s,player_3
7h,9h,10h,4h,player_3
6c,3d,5s,9c,player_4
5c,5h,6d,8c,player_4
4s,6h,7s,3s,player_3
2h,8h,6s,2c,player_2
kh,ah,jh,5h,player_2
kd,ad,9d,10d,player_2
jd,qd,6d,7d,player_2
10s,5s,as,qs,player_3
10h,qh,8h,2h,player_2
9c,8c,qc,ac,player_4
7c,2c,jc,kc,player_4
7h,9h,6h,3c,player_2
4d,8d,4h,5c,player_2
4c,2s,10c,6c,player_3
3s,4s,ks,9s,player_3
3d,5d,8s,6s,player_2
2d,3h,js,7s,player_1
ad,kd,jd,8d,player_1
qd,9d,10d,7d,player_1
jc,5c,ac,8c,player_3
10c,3c,kc,7c,player_3
10s,as,js,qs,player_2
9c,2h,qc,6c,player_3
6s,ks,9s,7s,player_2
6h,kh,ah,qh,player_3
5s,8s,2s,4s,player_2
4d,5d,6d,3d,player_3
4c,4h,2c,7h,player_1
3s,5h,3h,8h,player_1
2d,jh,9h,10h,player_1
as,5s,9s,ks,player_1
kh,jh,ah,qh,player_3
kc,jc,qc,ac,player_4
qs,4s,6s,10s,player_1
js,3c,2c,7s,player_1
9c,8c,6c,10c,player_4
8s,4d,2h,3h,player_1
6d,qd,9d,ad,player_4
5d,jd,8d,kd,player_4
4c,4h,3d,7c,player_4
3s,6h,5h,5c,player_1
2s,8h,9h,7d,player_1
2d,10d,10h,7h,player_2
ah,kh,9h,qh,player_1
as,4s,js,ks,player_1
qd,jd,kd,ad,player_4
jh,8h,7h,4h,player_1
10h,6h,5h,2c,player_1
9c,qc,kc,ac,player_4
8s,2h,10s,qs,player_4
8d,9d,10d,7d,player_3
7s,3h,5s,9s,player_4
6d,5c,2d,5d,player_1
6s,6c,3s,3d,player_1
3c,10c,8c,jc,player_4
2s,7c,4c,4d,player_1
as,9s,ks,js,player_1
qh,ah,9h,kh,player_2
qs,4d,7s,10s,player_1
qd,9d,kd,ad,player_4
jc,ac,10c,qc,player_2
jd,8d,10d,3d,player_1
8s,6d,5s,2c,player_1
6s,6c,4s,2d,player_1
5h,jh,7h,10h,player_2
3c,kc,7c,8c,player_2
3s,7d,4h,3h,player_1
2h,8h,4c,6h,player_2
2s,9c,5d,5c,player_1
kc,7c,qc,ac,player_4
js,10s,ks,as,player_4
jc,6c,5c,10c,player_1
10h,qh,ah,4h,player_3
9d,ad,qd,kd,player_2
9c,4c,3c,8c,player_1
8h,jh,kh,3h,player_3
8s,9s,7s,qs,player_4
5s,5d,2s,6s,player_4
4s,6h,2h,3d,player_1
3s,7h,4d,6d,player_1
2c,9h,5h,8d,player_1
2d,jd,7d,10d,player_2
as,10s,ks,qs,player_1
kh,ah,jh,8h,player_2
qc,10c,ac,jc,player_3
9d,kd,ad,qd,player_3
9h,qh,10h,5h,player_2
8s,6s,js,2h,player_3
8d,jd,3d,10d,player_2
7d,4d,2s,5d,player_1
7s,5s,9s,2c,player_3
6d,6h,4h,3h,player_1
3s,7c,4s,4c,player_3
3c,8c,kc,6c,player_3
2d,7h,9c,5c,player_1
as,ks,10s,4s,player_1
qs,6s,7s,3s,player_1
qd,kd,10d,ad,player_4
js,2h,2s,3c,player_1
9c,qc,10c,ac,player_4
9s,4h,2c,5c,player_1
8h,kh,qh,ah,player_4
8d,4d,7d,jd,player_4
8s,5h,2d,6c,player_1
6d,7h,3h,9d,player_4
5d,7c,4c,9h,player_1
5s,10h,6h,jh,player_1
3d,jc,8c,kc,player_1
ah,qh,kh,10h,player_1
ks,js,3s,as,player_4
kc,qc,ac,8c,player_3
jc,10c,7c,4c,player_1
jh,3h,9h,4h,player_1
10d,kd,ad,qd,player_3
9c,6c,3c,2s,player_1
7h,2c,8h,2d,player_3
7s,10s,2h,qs,player_4
6s,5s,6d,9s,player_4
5d,9d,8d,jd,player_4
5h,3d,6h,4d,player_3
4s,5c,7d,8s,player_4
as,js,qs,9s,player_1
ah,10h,kh,2d,player_1
ks,10s,2s,6s,player_1
qh,8h,5h,3c,player_1
qd,ad,kd,jd,player_2
jh,7h,4h,3s,player_1
jc,qc,ac,kc,player_3
10c,4c,9c,6c,player_1
9h,3h,2h,3d,player_1
8s,4s,2c,5s,player_1
7c,4d,8c,5d,player_3
7s,6d,5c,8d,player_1
6h,10d,7d,9d,player_1
as,qs,10s,ks,player_1
9h,3d,kh,ah,player_4
9d,ad,kd,2c,player_2
9s,js,6s,2h,player_2
7h,5d,4h,qh,player_4
6h,6d,3s,jh,player_4
6c,ac,qc,9c,player_2
5c,kc,4d,8c,player_2
5h,7s,5s,10h,player_4
4s,8s,7d,3c,player_2
3h,10c,8d,8h,player_4
2s,jc,10d,4c,player_1
2d,qd,jd,7c,player_2
ad,9d,10d,kd,player_1
ac,kc,2c,jc,player_1
qs,js,as,10s,player_3
qh,ah,jh,10h,player_2
qd,4d,8d,jd,player_1
9c,qc,2d,10c,player_2
7h,kh,9h,5h,player_2
6s,8s,ks,3s,player_3
6h,4h,8h,3d,player_3
5s,2h,9s,4c,player_3
4s,3h,7s,5c,player_3
3c,7c,6d,8c,player_4
2s,6c,7d,5d,player_1
ah,10h,kh,qh,player_1
ks,js,qs,as,player_4
10s,9s,7s,5s,player_1
10c,qc,ac,9c,player_3
8s,6s,4s,3s,player_1
8c,4c,kc,3c,player_3
7c,2s,jc,2d,player_3
7d,kd,8d,ad,player_4
6c,5d,2c,4h,player_1
6d,qd,4d,5h,player_2
6h,9d,8h,jh,player_4
5c,10d,2h,7h,player_1
3d,jd,3h,9h,player_2
ad,qd,kd,6d,player_1
ah,qh,jh,kh,player_1
10h,4h,7h,9h,player_1
10s,as,ks,9s,player_2
10d,jd,9d,5d,player_2
8c,qc,ac,kc,player_3
8s,js,qs,6s,player_3
7c,10c,jc,9c,player_3
7s,3s,2d,2s,player_1
6h,2c,3h,8h,player_4
5s,3c,4c,3d,player_1
4s,6c,5c,4d,player_1
2h,7d,8d,5h,player_4
ac,10c,9c,qc,player_1
kc,4c,2h,jc,player_1
kd,ad,9d,jd,player_2
qs,7s,as,9s,player_3
js,6s,ks,2s,player_3
8h,kh,ah,qh,player_3
8d,qd,6d,5d,player_2
7c,3c,2d,8c,player_4
7d,10d,4h,4d,player_2
5h,7h,jh,9h,player_3
3h,6h,10h,3d,player_3
3s,5s,10s,5c,player_3
2c,4s,8s,6c,player_4
ad,kd,qd,jd,player_1
kc,ac,qc,jc,player_2
qh,ah,7h,4h,player_2
js,10s,as,qs,player_3
10c,8c,7c,6c,player_1
9c,4c,3c,5c,player_1
9h,kh,2d,3h,player_2
9d,10d,5d,2s,player_2
8d,4d,3d,2h,player_1
7d,6h,3s,5s,player_1
6d,8h,4s,7s,player_1
5h,jh,6s,8s,player_2
2c,10h,ks,9s,player_1
ah,6h,kh,10h,player_1
ks,5s,js,as,player_4
qc,kc,ac,9c,player_3
qh,4h,jh,9h,player_1
qs,4s,6s,9s,player_1
10s,2d,2c,8s,player_1
7s,3h,3d,3s,player_1
7h,4c,7c,8h,player_4
5h,5c,8c,5d,player_1
4d,kd,qd,ad,player_4
3c,jc,10c,6d,player_2
2h,6c,8d,7d,player_1
2s,9d,jd,10d,player_1
qd,8d,jd,ad,player_4
jh,ah,9h,qh,player_2
9c,qc,ac,jc,player_3
8h,kh,7h,5h,player_2
7s,qs,js,as,player_4
6c,10c,kc,7c,player_3
6h,10h,4h,2d,player_2
5s,10s,3s,ks,player_4
3d,4d,10d,kd,player_4
3c,8c,4c,2c,player_2
3h,4s,5d,6s,player_1
2h,5c,6d,8s,player_1
2s,9s,7d,9d,player_2
as,8s,ks,qs,player_1
ac,10c,6c,jc,player_1
kc,5c,2c,9c,player_1
qc,3c,2d,2h,player_1
qd,kd,ad,10d,player_3
qh,ah,8h,kh,player_2
8c,3s,2s,3d,player_1
7s,5s,js,10s,player_3
7c,4s,6h,4h,player_1
6d,jd,8d,4d,player_2
5d,9d,7d,5h,player_2
4c,9h,7h,6s,player_1
3h,10h,9s,jh,player_4
as,5s,ks,9s,player_1
ac,qc,10c,jc,player_1
ad,kd,qd,8d,player_1
kc,7c,9c,3c,player_1
js,4s,qs,7s,player_3
10s,2s,8s,6s,player_1
9h,ah,qh,jh,player_2
8c,3h,6c,2h,player_1
7h,kh,4h,10h,player_2
6d,jd,10d,3d,player_2
6h,4d,2d,8h,player_4
5d,9d,2c,3s,player_2
4c,7d,5c,5h,player_3
as,js,ks,8s,player_1
kd,qd,jd,ad,player_4
jc,kc,9c,ac,player_4
10s,9s,qs,2c,player_3
10d,7d,9d,3d,player_1
8d,6d,4d,3h,player_1
8c,6c,2d,qc,player_4
7s,6s,5s,5h,player_1
7c,2s,2h,10c,player_4
5d,4s,3s,9h,player_1
5c,4h,7h,10h,player_1
4c,6h,8h,kh,player_1
3c,qh,jh,ah,player_1
ad,7d,kd,qd,player_1
as,qs,js,9s,player_1
ac,kc,jc,qc,player_1
ks,10s,4s,8s,player_1
kh,9h,ah,qh,player_3
jd,5d,10d,9d,player_1
9c,4c,8c,10c,player_4
7c,3c,5c,3s,player_1
7h,5h,10h,jh,player_4
6s,5s,2d,7s,player_4
6c,2s,3h,6d,player_1
2c,4h,3d,8d,player_1
2h,4d,6h,8h,player_4
ad,jd,qd,kd,player_1
ah,jh,8h,kh,player_1
kc,qc,7c,ac,player_4
jc,9c,5c,6c,player_1
10c,8c,2s,6d,player_1
9s,as,qs,ks,player_2
9d,10d,8d,7d,player_2
7s,js,6s,10s,player_2
6h,4h,5h,qh,player_4
5d,4d,2h,7h,player_1
3c,4c,3h,8s,player_2
2d,3d,3s,9h,player_2
2c,5s,4s,10h,player_1
ac,qc,2h,jc,player_1
as,qs,ks,js,player_1
ah,kh,jh,5h,player_1
kc,10c,4h,4c,player_1
10h,qh,8h,3h,player_2
9h,2s,4s,2d,player_1
7d,9d,kd,ad,player_4
7c,9c,5d,2c,player_2
7h,3d,6d,3s,player_1
6h,3c,7s,4d,player_1
6c,8c,10d,8d,player_2
5s,9s,jd,10s,player_4
5c,6s,qd,8s,player_1
ac,jc,10c,6c,player_1
kc,2c,7c,5c,player_1
qc,4s,3c,4c,player_1
qd,10d,ad,kd,player_3
jd,5s,9d,8d,player_1
10h,kh,qh,ah,player_4
9c,6h,2h,2s,player_1
8c,6s,2d,3d,player_1
7h,9h,jh,4h,player_3
7d,8h,3s,6d,player_1
5h,9s,8s,5d,player_1
4d,qs,js,7s,player_1
3h,ks,as,10s,player_1
ac,10c,9c,kc,player_1
ks,8s,as,10s,player_3
qs,7s,js,5s,player_1
qd,jd,ad,kd,player_3
9h,ah,kh,jh,player_2
9s,3s,2h,2d,player_1
8d,7d,6d,10d,player_4
6s,2s,2c,5h,player_1
4s,3d,5d,6h,player_1
4c,5c,8c,qc,player_4
4h,qh,10h,6c,player_2
4d,3c,7c,9d,player_4
3h,7h,8h,jc,player_3
as,ks,qs,7s,player_1
qd,8d,kd,ad,player_4
js,8s,10s,2s,player_1
10d,6d,5d,jd,player_4
10c,kc,ac,qc,player_3
9d,2c,3d,7d,player_1
8h,ah,kh,qh,player_2
7h,jh,9h,6h,player_2
6c,8c,7c,jc,player_4
5h,10h,2h,3h,player_2
5c,3c,3s,9c,player_4
4s,6s,9s,2d,player_3
4d,4h,5s,4c,player_1
jc,qc,ac,kc,player_3
jh,ah,qh,10h,player_2
js,2s,as,10s,player_3
10d,qd,kd,ad,player_4
10c,9c,2d,8c,player_1
9s,2h,ks,7s,player_3
8d,4h,5d,jd,player_4
6d,5c,3d,9d,player_4
5s,6c,qs,2c,player_3
5h,kh,9h,6h,player_2
4d,7c,4s,7d,player_4
3h,8h,6s,3c,player_2
3s,7h,8s,4c,player_3
kh,qh,9h,ah,player_4
qd,ad,7d,8d,player_2
10s,as,ks,qs,player_2
10h,6h,3s,jh,player_4
9d,kd,5d,4d,player_2
8h,5h,4s,7h,player_1
6d,jd,6s,3d,player_2
6c,qc,ac,jc,player_3
4h,2c,7c,4c,player_1
3h,2s,8c,5c,player_1
3c,10c,kc,9c,player_3
2h,10d,8s,5s,player_1
2d,js,9s,7s,player_1
qd,ad,kd,3d,player_2
qs,ks,as,js,player_3
jd,6d,10d,2d,player_1
9s,3s,10s,4s,player_3
9d,4d,5d,3c,player_1
8d,2h,2s,5h,player_1
8s,4h,5s,8h,player_1
7s,4c,3h,9h,player_1
7c,jc,ac,10c,player_3
7d,5c,6h,jh,player_1
6s,8c,7h,qh,player_1
6c,9c,kc,kh,player_3
2c,10h,qc,ah,player_3
ad,kd,10d,qd,player_1
kc,10c,ac,jc,player_3
jh,ah,10h,kh,player_2
9h,qh,5h,6h,player_2
8h,2h,4h,3h,player_1
8d,9d,7d,jd,player_4
8s,as,js,ks,player_2
7h,2s,4d,3d,player_1
5c,9c,qc,7c,player_3
4c,8c,6c,6s,player_2
4s,5s,9s,qs,player_4
3s,2d,5d,10s,player_4
2c,3c,6d,7s,player_2
ah,9h,7h,kh,player_1
ks,8s,as,qs,player_3
kd,ad,10d,9d,player_2
kc,ac,jc,qc,player_2
qh,3h,2d,10h,player_1
jd,qd,8d,7d,player_2
jh,2h,3s,8h,player_1
6h,2s,5c,3c,player_1
6d,2c,5d,4d,player_1
5h,4c,7s,7c,player_1
5s,6s,js,9s,player_3
4h,4s,9c,8c,player_1
3d,6c,10s,10c,player_1
ad,8d,2c,jd,player_1
kd,4d,3s,10d,player_1
qs,as,10s,ks,player_2
qd,2d,4c,9d,player_1
7h,qh,ah,kh,player_3
7c,10c,qc,ac,player_4
7d,2h,5s,3d,player_1
6h,3c,jh,10h,player_3
6c,9c,jc,kc,player_4
6d,4s,8h,2s,player_1
5h,5c,8s,9h,player_4
5d,6s,8c,3h,player_1
4h,js,9s,7s,player_1
as,ks,8s,js,player_1
kc,9c,10c,ac,player_4
qd,9d,jd,ad,player_4
jc,2d,7c,qc,player_4
9h,ah,qh,kh,player_2
8c,3d,5s,5c,player_1
7h,jh,10h,2h,player_2
6c,3s,6h,3c,player_1
4h,5h,8h,2s,player_3
4s,qs,7s,5d,player_2
4d,3h,10d,kd,player_4
4c,9s,6d,7d,player_1
2c,10s,6s,8d,player_1
ah,10h,jh,kh,player_1
as,qs,ks,8s,player_1
kd,ad,jd,10d,player_2
qd,9d,6d,7d,player_1
qh,9h,7h,4h,player_1
js,9s,7s,6s,player_1
10s,3h,3s,5s,player_1
9c,qc,ac,kc,player_3
5h,8h,6h,2h,player_2
4s,4c,2d,3c,player_1
3d,8d,4d,5c,player_2
2s,5d,7c,10c,player_1
2c,6c,8c,jc,player_4
ad,10d,7d,kd,player_1
ah,8h,jh,10h,player_1
as,qs,ks,8s,player_1
kh,2h,7h,9h,player_1
qh,2s,6h,3s,player_1
jc,kc,9c,ac,player_4
